order_id,customer_id,restaurant_id,order_date,order_time,delivery_status,total_amount,prep_time,delivery_time,rider_id
6986,293,7,2022-12-16,13:44,delivered,5151,36,47,44.0
6987,356,20,2022-12-16,13:59,delivered,3504,27,48,48.0
6988,425,10,2022-12-16,15:21,delivered,4086,37,51,20.0
6989,376,1,2022-12-16,18:29,delivered,3741,29,46,48.0
6990,72,15,2022-12-16,15:56,delivered,2963,33,54,36.0
6991,482,8,2022-12-16,17:16,delivered,5663,30,37,35.0
6992,39,15,2022-12-16,10:56,delivered,5106,15,56,48.0
6993,146,5,2022-12-16,16:09,delivered,4715,37,36,40.0
6994,431,19,2022-12-16,13:30,delivered,2525,37,47,34.0
6995,178,9,2022-12-16,20:32,delivered,4735,26,58,2.0
6996,426,20,2022-12-16,14:30,delivered,5106,23,48,12.0
6997,495,14,2022-12-16,20:12,delivered,5110,39,52,21.0
6998,116,8,2022-12-16,10:24,delivered,2419,27,32,2.0
6999,355,14,2022-12-16,13:48,delivered,5950,26,38,46.0
7000,74,5,2022-12-16,17:31,delivered,5325,31,48,46.0
7001,16,9,2022-12-17,10:19,delivered,3643,38,32,49.0
7002,304,6,2022-12-17,11:40,delivered,3604,32,49,34.0
7003,74,10,2022-12-17,16:41,delivered,5772,32,58,50.0
7004,350,6,2022-12-17,21:59,delivered,4403,34,52,16.0
7005,284,11,2022-12-17,10:04,delivered,4302,31,45,
7006,105,10,2022-12-17,13:01,delivered,3208,20,43,43.0
7007,410,3,2022-12-17,21:17,delivered,5109,24,58,27.0
7008,126,5,2022-12-17,20:14,delivered,4926,26,35,
7009,45,16,2022-12-17,14:01,delivered,2944,23,38,
7010,115,6,2022-12-17,19:03,delivered,2669,39,52,26.0
7011,222,12,2022-12-17,21:51,delivered,2176,21,47,47.0
7012,37,12,2022-12-17,10:33,delivered,4971,18,49,30.0
7013,270,13,2022-12-17,10:57,delivered,5376,36,43,34.0
7014,277,16,2022-12-17,12:37,delivered,2630,20,32,50.0
7015,114,6,2022-12-17,18:56,delivered,3713,39,38,18.0
7016,414,13,2022-12-17,20:07,delivered,5065,38,53,48.0
7017,326,1,2022-12-17,10:44,delivered,2262,24,38,49.0
7018,301,5,2022-12-17,14:25,delivered,5278,26,35,18.0
7019,256,8,2022-12-17,14:07,delivered,4564,24,40,30.0
7020,312,18,2022-12-17,16:02,delivered,4600,24,35,15.0
7021,63,2,2022-12-18,19:59,delivered,2455,21,48,7.0
7022,363,10,2022-12-18,10:35,delivered,4613,20,33,5.0
7023,237,13,2022-12-18,10:35,delivered,4787,32,54,50.0
7024,466,18,2022-12-18,11:14,delivered,4576,19,56,24.0
7025,436,2,2022-12-18,10:32,delivered,5057,31,45,11.0
7026,159,18,2022-12-18,12:24,delivered,2772,27,54,
7027,215,6,2022-12-18,11:31,delivered,4653,18,53,
7028,131,8,2022-12-18,17:57,delivered,4718,36,52,9.0
7029,42,11,2022-12-18,12:56,delivered,3037,28,40,
7030,60,4,2022-12-18,19:00,delivered,3409,20,57,19.0
7031,476,1,2022-12-18,21:24,delivered,4087,32,43,45.0
7032,98,12,2022-12-18,20:23,delivered,2736,35,43,
7033,32,18,2022-12-18,10:34,delivered,2814,27,40,15.0
7034,378,9,2022-12-18,19:00,delivered,5514,16,42,35.0
7035,473,10,2022-12-18,19:18,delivered,3767,27,34,46.0
7036,249,4,2022-12-18,17:04,delivered,3180,20,47,41.0
7037,321,19,2022-12-18,13:00,delivered,2540,33,57,5.0
7038,288,14,2022-12-18,18:18,delivered,3418,30,43,36.0
7039,25,17,2022-12-18,17:57,delivered,5692,15,38,4.0
7040,347,13,2022-12-18,20:13,delivered,3631,30,39,2.0
7041,93,6,2022-12-19,11:25,delivered,4002,21,57,
7042,145,5,2022-12-19,21:18,delivered,3690,32,57,28.0
7043,76,3,2022-12-19,19:03,delivered,2686,29,57,
7044,418,18,2022-12-19,12:17,delivered,3773,20,40,
7045,384,8,2022-12-19,19:19,delivered,3521,34,30,34.0
7046,27,16,2022-12-19,14:06,delivered,5477,16,47,43.0
7047,372,16,2022-12-19,16:06,delivered,4155,26,42,43.0
7048,311,6,2022-12-19,17:26,delivered,2780,19,30,20.0
7049,187,14,2022-12-19,17:31,delivered,2456,31,39,24.0
7050,428,12,2022-12-19,20:53,delivered,3852,18,32,
7051,462,1,2022-12-19,21:04,delivered,5405,18,39,8.0
7052,145,13,2022-12-19,12:42,delivered,3854,25,57,
7053,452,10,2022-12-19,19:43,delivered,5125,37,35,5.0
7054,239,18,2022-12-19,12:02,delivered,4368,31,59,18.0
7055,198,11,2022-12-19,10:27,delivered,2806,36,56,42.0
7056,371,9,2022-12-19,19:52,delivered,5495,34,40,36.0
7057,454,6,2022-12-19,12:30,delivered,3025,25,45,4.0
7058,242,9,2022-12-19,21:47,delivered,5786,28,54,
7059,45,10,2022-12-19,16:43,delivered,2916,17,56,40.0
7060,280,18,2022-12-19,17:20,delivered,3944,18,40,2.0
7061,43,15,2022-12-20,16:59,delivered,3239,35,58,40.0
7062,179,15,2022-12-20,19:25,delivered,2217,27,52,2.0
7063,224,14,2022-12-20,13:57,delivered,2076,37,32,2.0
7064,225,6,2022-12-20,15:55,delivered,3473,32,41,16.0
7065,471,15,2022-12-20,17:54,delivered,5880,22,48,49.0
7066,370,17,2022-12-20,15:54,delivered,3829,37,40,8.0
7067,10,8,2022-12-20,17:45,delivered,5479,30,30,34.0
7068,423,18,2022-12-20,13:40,delivered,3591,18,55,14.0
7069,285,16,2022-12-20,15:10,delivered,2808,31,55,24.0
7070,67,11,2022-12-20,17:30,delivered,5194,24,49,11.0
7071,486,7,2022-12-20,15:02,delivered,3434,39,46,6.0
7072,26,4,2022-12-20,14:20,delivered,4034,32,39,45.0
7073,181,1,2022-12-20,19:16,delivered,2951,34,36,32.0
7074,30,18,2022-12-20,14:53,delivered,5845,24,49,29.0
7075,138,10,2022-12-20,14:43,delivered,3079,18,35,10.0
7076,202,16,2022-12-20,12:05,delivered,3625,23,55,13.0
7077,330,8,2022-12-20,12:48,delivered,5410,17,53,46.0
7078,134,19,2022-12-20,11:43,delivered,4190,39,57,46.0
7079,492,19,2022-12-20,16:22,delivered,4323,24,50,38.0
7080,237,15,2022-12-20,21:55,delivered,5203,21,31,50.0
7081,368,9,2022-12-21,16:22,delivered,2281,22,54,3.0
7082,347,13,2022-12-21,11:00,delivered,2815,30,53,18.0
7083,164,11,2022-12-21,19:05,delivered,5865,25,53,43.0
7084,283,7,2022-12-21,14:53,delivered,2258,23,38,1.0
7085,330,17,2022-12-21,10:57,delivered,4705,20,57,2.0
7086,42,15,2022-12-21,13:39,delivered,3795,17,38,38.0
7087,297,11,2022-12-21,14:54,delivered,4962,35,30,4.0
7088,391,5,2022-12-21,11:50,delivered,5063,17,49,30.0
7089,357,10,2022-12-21,18:22,delivered,4829,36,36,15.0
7090,16,20,2022-12-21,17:48,delivered,4661,16,30,45.0
7091,185,8,2022-12-21,18:40,delivered,4365,27,42,31.0
7092,50,9,2022-12-21,11:35,delivered,4417,31,47,
7093,77,11,2022-12-21,19:54,delivered,3371,35,45,12.0
7094,88,17,2022-12-21,18:45,delivered,3245,19,48,
7095,136,18,2022-12-21,20:29,delivered,4626,37,51,3.0
7096,299,5,2022-12-21,18:29,delivered,5142,28,56,34.0
7097,371,2,2022-12-21,19:40,delivered,2568,39,58,
7098,49,7,2022-12-21,11:05,delivered,5578,23,48,42.0
7099,27,9,2022-12-21,17:32,delivered,2478,16,37,
7100,319,4,2022-12-21,21:19,delivered,5900,32,53,22.0
7101,74,9,2022-12-22,16:24,delivered,5980,29,30,42.0
7102,378,13,2022-12-22,14:30,delivered,5230,16,47,
7103,425,19,2022-12-22,10:51,delivered,4259,25,36,26.0
7104,133,12,2022-12-22,14:08,delivered,4652,31,51,
7105,152,8,2022-12-22,21:28,delivered,4642,24,37,
7106,316,8,2022-12-22,12:03,delivered,3768,27,31,24.0
7107,90,13,2022-12-22,18:47,delivered,4777,36,38,31.0
7108,189,9,2022-12-22,17:44,delivered,3008,36,37,1.0
7109,343,20,2022-12-22,16:41,delivered,5226,19,36,9.0
7110,201,2,2022-12-22,19:58,delivered,4795,16,31,17.0
7111,259,2,2022-12-22,16:27,delivered,5464,25,54,47.0
7112,380,16,2022-12-22,16:28,delivered,4188,17,51,29.0
7113,239,8,2022-12-22,16:04,delivered,2581,39,32,11.0
7114,124,3,2022-12-22,20:37,delivered,2602,38,48,
7115,305,3,2022-12-22,17:35,delivered,2936,27,43,21.0
7116,266,20,2022-12-22,13:25,delivered,4900,27,35,
7117,140,13,2022-12-22,19:06,delivered,2996,26,43,23.0
7118,232,8,2022-12-22,12:04,delivered,2061,22,31,25.0
7119,457,7,2022-12-22,13:51,delivered,3394,25,42,42.0
7120,208,10,2022-12-22,15:41,delivered,2009,39,51,40.0
7121,467,3,2022-12-23,10:13,delivered,5849,20,33,19.0
7122,9,12,2022-12-23,21:59,delivered,3773,16,45,
7123,4,6,2022-12-23,16:27,delivered,3852,27,39,
7124,366,4,2022-12-23,19:09,delivered,5460,18,52,
7125,122,14,2022-12-23,16:01,delivered,3293,24,41,
7126,328,17,2022-12-23,13:20,delivered,4397,33,32,48.0
7127,20,10,2022-12-23,19:22,delivered,2343,26,44,
7128,413,18,2022-12-23,13:00,delivered,4818,22,44,9.0
7129,456,15,2022-12-23,20:21,delivered,5423,19,44,39.0
7130,236,9,2022-12-23,14:40,delivered,3230,29,41,
7131,33,19,2022-12-23,20:57,delivered,4609,20,34,44.0
7132,44,5,2022-12-23,16:58,delivered,3465,30,43,17.0
7133,137,15,2022-12-23,13:30,delivered,2851,37,54,
7134,199,14,2022-12-23,19:35,delivered,2707,38,53,
7135,455,15,2022-12-23,21:45,delivered,4444,33,54,14.0
7136,346,16,2022-12-23,10:14,delivered,2676,20,45,12.0
7137,337,11,2022-12-23,20:35,delivered,2433,34,50,25.0
7138,73,3,2022-12-23,12:10,delivered,3939,37,52,46.0
7139,36,12,2022-12-23,17:11,delivered,2099,17,34,30.0
7140,88,4,2022-12-23,19:27,delivered,2550,16,33,34.0
7141,5,13,2022-12-24,13:08,delivered,5430,39,40,
7142,461,10,2022-12-24,16:49,delivered,4011,32,58,27.0
7143,65,13,2022-12-24,16:33,delivered,3891,23,50,34.0
7144,498,16,2022-12-24,13:35,delivered,2849,16,55,8.0
7145,164,14,2022-12-24,14:31,delivered,3520,39,49,11.0
7146,371,19,2022-12-24,14:38,delivered,3920,15,30,8.0
7147,470,5,2022-12-24,21:59,delivered,2668,17,42,42.0
7148,435,4,2022-12-24,20:25,delivered,4945,23,58,
7149,492,4,2022-12-24,19:18,delivered,5721,25,58,
7150,489,12,2022-12-24,11:29,delivered,5925,35,42,7.0
7151,391,1,2022-12-24,19:24,delivered,3839,18,56,1.0
7152,497,19,2022-12-24,13:59,delivered,4819,22,37,30.0
7153,221,16,2022-12-24,12:00,delivered,2612,16,55,42.0
7154,368,13,2022-12-24,15:35,delivered,4424,21,56,29.0
7155,234,14,2022-12-24,17:02,delivered,3762,16,52,2.0
7156,467,10,2022-12-24,21:58,delivered,4486,25,46,28.0
7157,313,13,2022-12-24,15:13,delivered,3950,36,59,9.0
7158,95,2,2022-12-24,16:16,delivered,5557,28,34,11.0
7159,191,11,2022-12-24,10:13,delivered,4917,37,32,36.0
7160,177,11,2022-12-24,21:53,delivered,5782,27,56,17.0
7161,489,7,2022-12-25,18:21,delivered,3480,25,37,40.0
7162,242,3,2022-12-25,11:47,delivered,2103,37,56,34.0
7163,57,2,2022-12-25,19:52,delivered,5496,33,35,8.0
7164,79,2,2022-12-25,15:42,delivered,3619,26,50,
7165,176,6,2022-12-25,12:37,delivered,4902,17,44,31.0
7166,264,2,2022-12-25,16:16,delivered,2070,15,41,45.0
7167,68,12,2022-12-25,14:17,delivered,2301,28,44,36.0
7168,380,16,2022-12-25,15:05,delivered,5805,38,40,28.0
7169,412,17,2022-12-25,13:11,delivered,4609,22,55,45.0
7170,190,8,2022-12-25,11:28,delivered,2989,18,33,12.0
7171,341,10,2022-12-25,21:08,delivered,5688,21,54,44.0
7172,41,18,2022-12-25,16:11,delivered,2838,33,36,34.0
7173,16,8,2022-12-25,12:05,delivered,2257,16,53,22.0
7174,123,10,2022-12-25,14:52,delivered,3322,34,37,29.0
7175,442,20,2022-12-25,17:02,delivered,4106,30,56,
7176,499,12,2022-12-25,11:44,delivered,2490,27,37,35.0
7177,195,6,2022-12-25,20:54,delivered,5586,39,56,21.0
7178,247,20,2022-12-25,16:56,delivered,5752,15,43,1.0
7179,460,4,2022-12-25,16:09,delivered,4174,39,42,10.0
7180,231,15,2022-12-25,12:38,delivered,2441,28,58,
7181,106,3,2022-12-26,15:21,delivered,5126,36,47,46.0
7182,373,8,2022-12-26,10:02,delivered,5996,36,43,41.0
7183,18,10,2022-12-26,16:48,delivered,3721,35,30,6.0
7184,95,8,2022-12-26,21:50,delivered,2493,33,51,1.0
7185,80,19,2022-12-26,14:21,delivered,2594,18,57,49.0
7186,409,1,2022-12-26,11:27,delivered,5118,35,34,5.0
7187,142,6,2022-12-26,11:31,delivered,5079,19,52,19.0
7188,381,6,2022-12-26,19:02,delivered,2652,21,37,22.0
7189,45,6,2022-12-26,15:26,delivered,2276,15,33,30.0
7190,24,13,2022-12-26,19:33,delivered,2275,33,59,
7191,433,9,2022-12-26,14:36,delivered,4319,18,40,6.0
7192,93,13,2022-12-26,10:40,delivered,5544,27,49,32.0
7193,42,10,2022-12-26,13:59,delivered,3967,37,49,16.0
7194,127,13,2022-12-26,18:49,delivered,3892,18,40,33.0
7195,454,15,2022-12-26,16:33,delivered,5139,28,53,
7196,28,18,2022-12-26,19:19,delivered,2687,23,33,
7197,491,14,2022-12-26,10:12,delivered,2231,28,37,32.0
7198,296,14,2022-12-26,19:32,delivered,3975,26,38,43.0
7199,238,16,2022-12-26,12:59,delivered,5023,21,54,37.0
7200,200,14,2022-12-26,13:02,delivered,5963,38,52,35.0
7201,270,2,2022-12-27,13:30,delivered,5924,19,51,43.0
7202,437,2,2022-12-27,14:02,delivered,5886,33,39,19.0
7203,25,3,2022-12-27,21:22,delivered,2987,28,31,30.0
7204,433,9,2022-12-27,12:21,delivered,3502,28,45,17.0
7205,343,19,2022-12-27,17:31,delivered,4860,19,35,3.0
7206,47,19,2022-12-27,11:02,delivered,2294,25,41,33.0
7207,258,14,2022-12-27,16:26,delivered,2308,23,37,10.0
7208,161,6,2022-12-27,18:32,delivered,4223,17,30,39.0
7209,405,4,2022-12-27,10:41,delivered,5651,34,42,32.0
7210,301,4,2022-12-27,12:06,delivered,3440,30,55,12.0
7211,206,20,2022-12-27,14:26,delivered,5118,24,30,2.0
7212,299,16,2022-12-27,12:03,delivered,2905,36,31,21.0
7213,460,2,2022-12-27,11:40,delivered,2363,16,51,
7214,275,15,2022-12-27,18:29,delivered,2495,20,45,18.0
7215,159,12,2022-12-27,15:11,delivered,2393,35,44,27.0
7216,439,4,2022-12-27,19:57,delivered,4194,37,44,
7217,49,11,2022-12-27,11:01,delivered,3866,22,39,46.0
7218,208,4,2022-12-27,15:16,delivered,2874,17,54,19.0
7219,301,17,2022-12-27,13:20,delivered,2403,24,50,36.0
7220,184,12,2022-12-27,17:34,delivered,5164,35,52,26.0
7221,391,10,2022-12-28,16:49,delivered,5731,28,53,42.0
7222,391,5,2022-12-28,10:46,delivered,2840,26,37,12.0
7223,362,10,2022-12-28,11:57,delivered,3856,34,40,18.0
7224,2,11,2022-12-28,18:33,delivered,5386,23,58,43.0
7225,287,6,2022-12-28,15:01,delivered,2942,15,59,1.0
7226,420,13,2022-12-28,13:46,delivered,2161,23,47,24.0
7227,110,20,2022-12-28,13:14,delivered,3342,18,41,
7228,394,12,2022-12-28,21:39,delivered,4851,17,34,
7229,372,14,2022-12-28,10:05,delivered,3733,24,47,1.0
7230,30,3,2022-12-28,10:49,delivered,5998,29,39,19.0
7231,96,18,2022-12-28,19:21,delivered,4494,36,33,20.0
7232,249,4,2022-12-28,18:36,delivered,5526,33,39,17.0
7233,248,8,2022-12-28,12:16,delivered,2360,34,30,8.0
7234,179,16,2022-12-28,14:57,delivered,3850,27,38,48.0
7235,322,4,2022-12-28,21:49,delivered,4146,35,56,37.0
7236,403,4,2022-12-28,13:47,delivered,5754,27,54,
7237,315,14,2022-12-28,13:39,delivered,3771,27,36,43.0
7238,66,3,2022-12-28,14:11,delivered,2592,18,38,41.0
7239,382,14,2022-12-28,14:40,delivered,4439,15,56,
7240,195,14,2022-12-28,12:58,delivered,3093,18,57,45.0
7241,188,10,2022-12-29,21:10,delivered,2099,31,30,20.0
7242,221,3,2022-12-29,19:52,delivered,5117,33,50,47.0
7243,238,6,2022-12-29,21:30,delivered,3533,16,54,4.0
7244,385,17,2022-12-29,18:04,delivered,3583,28,46,
7245,409,3,2022-12-29,12:59,delivered,5793,38,50,10.0
7246,103,1,2022-12-29,10:39,delivered,5013,16,33,50.0
7247,159,17,2022-12-29,12:27,delivered,2547,27,39,26.0
7248,218,19,2022-12-29,14:11,delivered,3510,23,50,
7249,106,16,2022-12-29,20:28,delivered,4088,38,33,37.0
7250,267,9,2022-12-29,10:27,delivered,3813,25,54,5.0
7251,282,16,2022-12-29,12:13,delivered,2034,24,35,21.0
7252,437,2,2022-12-29,20:11,delivered,3632,36,51,36.0
7253,71,17,2022-12-29,19:37,delivered,3914,21,41,9.0
7254,219,11,2022-12-29,11:32,delivered,4463,24,54,46.0
7255,87,11,2022-12-29,10:19,delivered,2521,33,38,12.0
7256,185,11,2022-12-29,12:58,delivered,4015,36,50,23.0
7257,243,4,2022-12-29,15:42,delivered,3168,29,31,10.0
7258,121,8,2022-12-29,17:28,delivered,4289,28,53,36.0
7259,450,16,2022-12-29,15:46,delivered,5252,20,55,
7260,170,7,2022-12-29,14:57,delivered,2246,22,41,9.0
7261,458,11,2022-12-30,20:22,delivered,4899,19,30,44.0
7262,458,17,2022-12-30,12:35,delivered,4152,32,47,13.0
7263,224,12,2022-12-30,19:35,delivered,4228,26,36,16.0
7264,68,12,2022-12-30,16:39,delivered,4647,17,55,12.0
7265,102,17,2022-12-30,21:40,delivered,5887,21,31,16.0
7266,245,5,2022-12-30,16:06,delivered,3713,32,36,8.0
7267,21,2,2022-12-30,10:56,delivered,3050,22,36,48.0
7268,435,20,2022-12-30,18:11,delivered,4005,33,47,34.0
7269,392,10,2022-12-30,21:49,delivered,3070,38,51,40.0
7270,405,14,2022-12-30,21:35,delivered,4818,26,40,
7271,378,7,2022-12-30,16:53,delivered,2184,33,54,
7272,65,7,2022-12-30,18:30,delivered,2085,24,43,
7273,456,9,2022-12-30,19:14,delivered,2775,39,42,18.0
7274,19,9,2022-12-30,12:46,delivered,3535,28,32,33.0
7275,387,2,2022-12-30,18:29,delivered,4560,32,30,26.0
7276,135,13,2022-12-30,10:12,delivered,3804,24,38,33.0
7277,202,14,2022-12-30,20:04,delivered,3315,17,34,38.0
7278,429,5,2022-12-30,21:56,delivered,2667,37,43,
7279,415,7,2022-12-30,16:03,delivered,5435,38,31,42.0
7280,244,13,2022-12-30,17:13,delivered,2029,17,36,4.0
7281,70,7,2022-12-31,15:15,delivered,2090,38,39,2.0
7282,207,3,2022-12-31,21:47,delivered,5057,29,51,12.0
7283,433,2,2022-12-31,11:48,delivered,4194,19,35,23.0
7284,338,8,2022-12-31,18:55,delivered,5894,32,57,4.0
7285,331,16,2022-12-31,13:20,delivered,2168,27,51,31.0
7286,8,11,2022-12-31,14:08,delivered,4705,34,49,25.0
7287,414,18,2022-12-31,12:40,delivered,4071,32,52,35.0
7288,398,19,2022-12-31,21:28,delivered,2277,29,45,22.0
7289,410,4,2022-12-31,21:06,delivered,3226,21,50,
7290,324,2,2022-12-31,13:46,delivered,3619,26,32,20.0
7291,104,8,2022-12-31,14:55,delivered,2872,34,47,17.0
7292,379,10,2022-12-31,10:23,delivered,3891,38,34,23.0
7293,220,12,2022-12-31,13:46,delivered,4577,19,47,16.0
7294,120,7,2022-12-31,20:46,delivered,5668,25,43,26.0
7295,245,20,2022-12-31,13:31,delivered,2217,18,36,32.0
7296,314,2,2022-12-31,19:35,delivered,5268,38,30,24.0
7297,306,14,2022-12-31,12:52,delivered,5697,36,31,2.0
7298,354,20,2022-12-31,20:49,delivered,3133,34,35,10.0
7299,315,7,2022-12-31,14:57,delivered,2275,24,58,13.0
7300,477,13,2022-12-31,15:33,delivered,2851,26,48,26.0
7301,377,2,2023-01-01,17:15,delivered,2615,37,47,40.0
7302,77,6,2023-01-01,10:01,delivered,4150,27,59,32.0
7303,260,9,2023-01-01,12:19,delivered,5202,37,56,
7304,400,10,2023-01-01,21:43,delivered,2145,16,31,
7305,428,20,2023-01-01,17:55,delivered,3911,22,43,
7306,316,7,2023-01-01,14:07,delivered,2497,19,51,23.0
7307,105,10,2023-01-01,10:26,delivered,4658,15,52,
7308,371,8,2023-01-01,20:33,delivered,4174,34,44,7.0
7309,171,20,2023-01-01,21:48,delivered,4236,24,31,28.0
7310,265,20,2023-01-01,15:24,delivered,3153,37,32,37.0
7311,401,12,2023-01-01,20:19,delivered,4376,37,48,
7312,242,16,2023-01-01,14:55,delivered,4985,36,57,36.0
7313,158,11,2023-01-01,14:19,delivered,3162,30,41,
7314,493,16,2023-01-01,20:34,delivered,4225,15,35,47.0
7315,283,20,2023-01-01,15:40,delivered,4979,21,46,25.0
7316,221,11,2023-01-01,19:22,delivered,3154,30,52,
7317,44,7,2023-01-01,15:50,delivered,4133,30,36,6.0
7318,317,1,2023-01-01,17:02,delivered,2925,30,39,50.0
7319,258,12,2023-01-01,17:18,delivered,3214,38,32,24.0
7320,313,15,2023-01-01,10:49,delivered,5678,32,49,50.0
7321,415,5,2023-01-01,20:28,delivered,5843,24,55,41.0
7322,483,16,2023-01-01,14:42,delivered,4664,15,52,36.0
7323,140,2,2023-01-01,17:19,delivered,2399,16,39,
7324,29,19,2023-01-01,20:13,delivered,4397,17,47,13.0
7325,494,7,2023-01-01,21:20,delivered,5793,25,34,9.0
7326,344,9,2023-01-01,20:49,delivered,2865,34,56,
7327,264,5,2023-01-01,14:06,delivered,2575,26,44,13.0
7328,260,8,2023-01-01,12:53,delivered,4816,37,38,12.0
7329,141,18,2023-01-01,14:51,delivered,5497,27,52,43.0
7330,109,2,2023-01-01,12:16,delivered,3241,35,41,25.0
7331,52,20,2023-01-02,15:09,delivered,5926,37,45,12.0
7332,255,8,2023-01-02,12:04,delivered,2587,24,59,47.0
7333,12,13,2023-01-02,14:52,delivered,5472,15,57,14.0
7334,293,11,2023-01-02,19:05,delivered,5662,23,55,42.0
7335,23,6,2023-01-02,15:48,delivered,2895,26,37,
7336,293,16,2023-01-02,16:37,delivered,3255,17,36,
7337,285,7,2023-01-02,10:50,delivered,4707,28,37,
7338,422,7,2023-01-02,14:18,delivered,5604,21,57,25.0
7339,121,15,2023-01-02,21:55,delivered,5668,30,41,41.0
7340,244,15,2023-01-02,14:11,delivered,5459,17,52,
7341,283,1,2023-01-02,14:43,delivered,3281,20,58,
7342,114,5,2023-01-02,11:47,delivered,2848,16,56,37.0
7343,58,3,2023-01-02,12:11,delivered,5808,21,39,49.0
7344,265,5,2023-01-02,13:31,delivered,2900,38,42,39.0
7345,141,4,2023-01-02,13:10,delivered,5854,38,37,44.0
7346,82,20,2023-01-02,10:00,delivered,2138,38,43,
7347,447,6,2023-01-02,14:44,delivered,3609,20,59,20.0
7348,199,16,2023-01-02,10:08,delivered,3369,33,33,4.0
7349,469,20,2023-01-02,21:21,delivered,3952,15,38,47.0
7350,469,9,2023-01-02,10:50,delivered,2655,17,34,48.0
7351,236,7,2023-01-02,16:14,delivered,3689,19,33,
7352,130,12,2023-01-02,12:58,delivered,3823,37,52,25.0
7353,217,3,2023-01-02,17:28,delivered,2229,27,52,5.0
7354,164,20,2023-01-02,16:21,delivered,2849,35,44,20.0
7355,423,12,2023-01-02,20:55,delivered,4379,29,51,21.0
7356,107,18,2023-01-02,19:07,delivered,2229,17,37,
7357,497,3,2023-01-02,13:49,delivered,5965,26,41,20.0
7358,380,10,2023-01-02,12:40,delivered,2653,34,45,24.0
7359,132,15,2023-01-02,13:58,delivered,5745,32,51,14.0
7360,232,10,2023-01-02,13:35,delivered,4089,24,47,34.0
7361,484,10,2023-01-03,16:21,delivered,3430,26,50,3.0
7362,168,13,2023-01-03,10:30,delivered,2239,33,42,39.0
7363,469,13,2023-01-03,16:46,delivered,2665,20,48,28.0
7364,118,20,2023-01-03,20:55,delivered,4772,33,33,32.0
7365,367,20,2023-01-03,11:43,delivered,3826,31,46,34.0
7366,93,6,2023-01-03,13:52,delivered,2670,22,43,
7367,340,3,2023-01-03,17:44,delivered,4066,29,56,
7368,51,10,2023-01-03,21:26,delivered,4223,28,32,39.0
7369,299,19,2023-01-03,11:04,delivered,5146,21,37,
7370,492,18,2023-01-03,16:40,delivered,4482,28,46,8.0
7371,30,19,2023-01-03,13:49,delivered,5640,29,53,
7372,197,12,2023-01-03,10:09,delivered,5805,26,42,4.0
7373,276,20,2023-01-03,21:44,delivered,3620,31,56,6.0
7374,261,5,2023-01-03,17:29,delivered,4832,17,48,10.0
7375,480,19,2023-01-03,15:41,delivered,4959,27,45,21.0
7376,40,20,2023-01-03,17:06,delivered,2826,25,51,3.0
7377,387,7,2023-01-03,20:16,delivered,3432,32,49,29.0
7378,45,15,2023-01-03,12:14,delivered,3446,17,38,25.0
7379,144,3,2023-01-03,14:30,delivered,5894,15,42,40.0
7380,272,1,2023-01-03,11:13,delivered,4365,21,32,
7381,447,16,2023-01-03,15:17,delivered,2412,39,32,23.0
7382,258,12,2023-01-03,13:31,delivered,3000,34,53,45.0
7383,102,1,2023-01-03,13:04,delivered,2581,36,39,37.0
7384,107,15,2023-01-03,11:46,delivered,5014,31,48,21.0
7385,69,20,2023-01-03,16:01,delivered,4266,27,41,44.0
7386,189,15,2023-01-03,21:57,delivered,4542,15,38,24.0
7387,383,3,2023-01-03,10:58,delivered,4162,34,54,21.0
7388,47,13,2023-01-03,11:48,delivered,4592,29,42,
7389,316,2,2023-01-03,19:50,delivered,5495,36,33,24.0
7390,170,16,2023-01-03,14:50,delivered,2389,24,37,16.0
7391,485,19,2023-01-04,12:44,delivered,4459,29,59,24.0
7392,384,11,2023-01-04,10:03,delivered,3208,36,37,
7393,58,13,2023-01-04,16:26,delivered,5494,20,59,22.0
7394,408,18,2023-01-04,16:14,delivered,2911,15,41,8.0
7395,47,13,2023-01-04,12:26,delivered,2236,23,39,
7396,272,14,2023-01-04,16:40,delivered,5217,18,50,31.0
7397,229,11,2023-01-04,14:50,delivered,5412,21,53,12.0
7398,382,6,2023-01-04,15:53,delivered,4819,28,37,36.0
7399,246,6,2023-01-04,11:29,delivered,5305,23,39,35.0
7400,436,4,2023-01-04,19:28,delivered,4267,25,45,
7401,480,19,2023-01-04,19:38,delivered,4182,32,41,28.0
7402,494,20,2023-01-04,11:29,delivered,4120,24,41,3.0
7403,79,1,2023-01-04,17:58,delivered,5724,24,46,6.0
7404,470,16,2023-01-04,11:02,delivered,4503,34,52,44.0
7405,179,18,2023-01-04,16:00,delivered,2378,33,53,47.0
7406,274,16,2023-01-04,19:52,delivered,5036,17,34,2.0
7407,249,13,2023-01-04,14:41,delivered,4538,21,39,25.0
7408,412,18,2023-01-04,19:10,delivered,3712,17,48,34.0
7409,57,2,2023-01-04,18:00,delivered,3992,36,41,20.0
7410,393,7,2023-01-04,13:53,delivered,2239,20,56,40.0
7411,171,5,2023-01-04,10:36,delivered,2953,17,31,50.0
7412,323,3,2023-01-04,10:23,delivered,3214,24,40,8.0
7413,491,8,2023-01-04,12:42,delivered,5365,26,35,26.0
7414,323,13,2023-01-04,13:40,delivered,2766,30,47,
